iniciado/0;exp_dip/0;exp_sen;per_ing;ses_ing;tipo_doc;titulo;sumario
SENADO;;0081-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: COMERCIALIZACION EXTERIOR DE PETROLEO. SOCIEDAD 'INTERPETROL S A' (REPRODUCCION DEL EXPEDIENTE 0459-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0248-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>ESTABLECIMIENTO DE LINEAS DE CREDITO PARA AMPLIAR LA CAPACIDAD HOTELERA DE LA PROVINCIA DE SANTA CRUZ, ESPECIALMENTE EN LA ZONA DE CALAFATE (VENTISQUERO PERITO MORENO).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL A FIN DE SATISFACER LA DEMANDA PROVOCADA POR EL INCREMENTO TURISTICO.</FD:TITULO>
SENADO;;0006-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>FINALIZACION DE LA PAVIMENTACION DE LA RUTA NACIONAL 95, EN EL TRAMO VILLA MINETTI - GATO COLORADO - PARALELO 28.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL DE ASIGNACION DE LA PARTIDA PRESUPUESTARIA CORRESPONDIENTE A TAL FIN.</FD:TITULO>
SENADO;;0148-S-88;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>SECUESTRO DEL DIRIGENTE COLOMBIANO ALVARO GOMEZ HURTADO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EXPRESION DE REPUDIO POR EL HECHO Y SOLIDARIDAD DEL SENADO CON EL GOBIERNO DE LA REPUBLICA DE COLOMBIA.</FD:TITULO>
SENADO;;0290-S-88;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>XXXI CONGRESO CUYANO DE CIRUGIA, A EFECTUARSE EN LA CIUDAD DE SAN JUAN, ENTRE LOS DIAS 17 AL 21 DE MAYO DE 1989.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>ADHESION. SOLICITUD AL PODER EJECUTIVO NACIONAL PARA QUE SE LO DECLARE DE INTERES NACIONAL.</FD:TITULO>
SENADO;;0282-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>EMISION DE UNA SERIE DE SELLOS POSTALES EN CONMEMORACION DEL CENTENARIO SARMIENTINO, EN LOS QUE JUNTO CON LA EFIGIE DE DOMINGO FAUSTINO SARMIENTO SE SEÑALEN LAS FACETAS DE SU PERSONALIDAD.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0437-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>OTORGAMIENTO, POR LA DIRECCION NACIONAL DE MIGRACIONES, DE UN PASE O TASA PREFERENCIAL, A TODA PERSONA QUE ACREDITE SER ALUMNO O PROFESOR, AL CRUZAR DIARIAMENTE A LA CIUDAD DE ENCARNACION, REPUBLICA DEL PARAGUAY, DESDE POSADAS, PROVINCIA DE MISIONES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0412-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DEL INSTITUTO DE TRANSFORMACION Y COLONIZACION AGRARIA, GRANJERA, GANADERA Y PESQUERA DEL TERRITORIO NACIONAL DE TIERRA DEL FUEGO, ANTARTIDA E ISLAS DEL ATLANTICO SUR.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DEPENDIENTE DE LA SECRETARIA DE AGRICULTURA, GANADERIA Y PESCA DE LA NACION, CON SEDE EN USHUAIA. DECLARACION DE OBJETO DEL ESTADO NACIONAL A LA TRANSFORMACION AGRARIA, GRANJERA, GANADERA Y PESQUERA. FUNCIONES. CREACION DEL FONDO DE COLONIZACION. INTEGRACION, ETCETERA.</FD:TITULO>
SENADO;;0057-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>ESTABLECIMIENTO EN PUERTO IGUAZU, PROVINCIA DE MISIONES, DE UNA ZONA DE LIBRE COMERCIO DE PRODUCTOS NACIONALES. (REPRODUCCION DEL EXPEDIENTE 0269-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0032-S-88;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>FIRMA DEL PROTOCOLO 22 ENTRE LA REPUBLICA ARGENTINA Y LA REPUBLICA DEL BRASIL.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>EXPRESION DE PREOCUPACION POR LA POSIBILIDAD DE PERJUICIO A LA INDUSTRIA AZUCARERA NACIONAL. SOLICITUD AL PODER EJECUTIVO NACIONAL DE ACLARACION SOBRE LA POLITICA QUE SE SEGUIRA CON LA DIRECCION NACIONAL DEL AZUCAR; SI SE LIQUIDARA, ETCETERA.</FD:TITULO>"
SENADO;;0429-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CODIGO DE PROCEDIMIENTOS EN LO CIVIL Y COMERCIAL. MODIFICACION EN MATERIA DE ALIMENTOS Y LITISEXPENSAS.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>MODIFICACION DE LOS ARTICULOS 638, 639, 640, 645, 646, 647, 648, 649 Y 651; AGREGA LOS ARTICULOS 638 BIS 1, 638 BIS 2, 638 TER, 638 QUATER 638 QUINTER, 639 BIS, 643 BIS Y 643 TER; SUSTITUCION DE LOS ARTICULOS 643, 644 Y 650.</FD:TITULO>"
SENADO;;0404-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DE LA COMISION PARLAMENTARIA MIXTA DE RADIODIFUSION. (REPRODUCCION DEL EXPEDIENTE 0496-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SUPERVISION PERMANENTE DE LOS SERVICIOS DE RADIODIFUSION. FUNCIONES ESPECIFICAS. FACULTADES.</FD:TITULO>
SENADO;;0049-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>SUBSIDIO: AUSTRALES 45000 A LA COMISION BARRIO SAN ANTONIO, DE HUMAHUACA, PROVINCIA DE JUJUY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: INSTALACION DE RED CLOACAL.</FD:TITULO>
SENADO;;0066-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>INCORPORACION COMO MATERIAS OBLIGATORIAS: 'HISTORIA Y DERECHO CONSTITUCIONAL ARGENTINO', EN TODOS LOS PLANES DE ESTUDIO UNIVERSITARIOS, MILITARES O ESPECIALIZADOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>LOS CURSOS SE DESARROLLARAN EN LOS PRIMEROS CICLOS DEL PROGRAMA GENERAL Y LA SINOPSIS A QUE SE AJUSTARAN DESTACARA LA PARTE DOGMATICA DE LA CONSTITUCION NACIONAL Y SERAN DICTADOS POR PROFESORES ARGENTINOS CON TITULO DE ABOGADO, CONTRATADOS POR PERIODOS BIANUALES.</FD:TITULO>
SENADO;;0016-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>PARTICIPACION DE LOS OBREROS EN LA DIRECCION DE EMPRESAS DEL ESTADO, MIXTAS Y PRIVADAS (REPRODUCCION DEL EXPEDIENTE 0621-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EN EMPRESAS CON MAS DE 500 TRABAJADORES. CANALIZADA EN PLANES DE MEJORAMIENTO DE LA PRODUCCION Y COMERCIALIZACION DE LA MISMA. CONSEJO DE TRABAJADORES. EN EMPRESAS CON MENOS DE 500 TRABAJADORES SE FORMARA UN CUERPO DE ASESORES.</FD:TITULO>
SENADO;;0158-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: PROGRAMACION Y EJECUCION DE PROYECTOS DE COOPERACION INTERNACIONAL BILATERAL EN LAS AREAS DE EDUCACION, CULTURA, CIENCIA Y TECNOLOGIA.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>MECANISMOS ESTABLECIDOS PARA LA SELECCION DE PROYECTOS; PROGRAMACION DE NACIONES UNIDAS Y UNESCO: PROYECTOS INCLUIDOS EN LOS AÑOS 1984 A 1988 EN LA PROGRAMACION DEL PROGRAMA DE LAS NACIONES UNIDAS PARA EL DESARROLLO DEL PNUD; PROGRAMAS DE LA UNESCO Y DE OTROS ORGANISMOS; PROYECTOS FINANCIADOS POR EL BANCO MUNDIAL; PROGRAMACION DE LA ORGANIZACION DE LOS ESTADOS AMERICANOS OEA; COOPERACION DE CARACTER BILATERAL Y CON ORGANISMOS PRIVADOS; MONTO TOTAL DE LA COOPERACION TECNICA INTERNACIONAL DE 1984 A 1988.</FD:TITULO>"
SENADO;;0133-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CODIGO ELECTORAL NACIONAL: EXCLUSIONES DEL PADRON SOLO DE LOS INCAPACES DE HECHO. INCLUSION DE SOLDADOS CONSCRIPTOS Y AGENTES DE LAS FUERZAS DE SEGURIDAD. (REPRODUCCION DEL EXPEDIENTE 0076-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>LEY 19945 (TEXTO ORDENADO POR DECRETO 2135/83): SUSTITUCION DE LOS ARTICULOS 3, 4, 35 Y 67. DEROGACION DE LOS ARTICULOS 5 Y 34.</FD:TITULO>
SENADO;;0008-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>INSTITUCION DEL DIA NACIONAL DE LA MUJER TRABAJADORA, EL 07/05 DE CADA AÑO.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>INVITACION A LAS PROVINCIAS A ADHERIRSE.</FD:TITULO>
SENADO;;0100-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>TRANSFERENCIA A LA MUNICIPALIDAD DE OLIGARIO V. ANDRADE, PROVINCIA DE MISIONES, DEL INMUEBLE UBICADO EN EL DEPARTAMENTO DE LEANDRO N. ALEM, CUYA TITULARIDAD FIGURA A NOMBRE DE LA EMPRESA NACIONAL DE CORREOS Y TELEGRAFOS (ENCOTEL).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: HABILITACION DE UN CENTRO DE SALUD Y MATERNIDAD.</FD:TITULO>
SENADO;0068-S-88;0050-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>INSTITUCION DEL SISTEMA FEDERAL DE RECIPROCIDAD PREVISIONAL (SIFER) (REPRODUCCION DEL EXPEDIENTE 0493-S-85).</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>CARACTER DE ACUERDO FEDERAL; ABARCA A LAS CAJAS NACIONALES DE PREVISION, EL INSTITUTO MUNICIPAL DE PREVISION DE LA CAPITAL FEDERAL LAS CAJAS PROVINCIALES Y MUNICIPALES; FUNCIONES: ORGANO COORDINADOR DE LOS ACUERDOS ENTRE LA NACION Y CADA ORGANISMO.</FD:TITULO>"
SENADO;;0092-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL DEL XXVIII FESTIVAL DE ESPECTACULOS PARA NIÑOS A REALIZARSE EN LA CIUDAD DE NECOCHEA, PROVINCIA DE BUENOS AIRES, EN ENERO DE 1989.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0439-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>REACTIVACION DE LOS SERVICIOS DE TRENES DE PASAJEROS EN LOS FERROCARRILES DE LA PROVINCIA DE SALTA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL CON PRIORIDAD ENTRE LAS LOCALIDADES DE GENERAL GUEMES Y SALTA Y CAMPO QUIJANO Y SALTA, Y CREACION DE UN SERVICIO LOCAL ENTRE SALTA Y ESTACION ZUVIRIA (LOCALIDAD EL CARRIL).</FD:TITULO>
SENADO;;0084-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGLAMENTACION DEL EJERCICIO DE LA PROFESION INFORMATICA EN LA CAPITAL FEDERAL.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>REQUISITOS. PROFESIONALES. TITULOS HABILITANTES. AMBITO PROFESIONAL. DEBERES DE LOS PROFESIONALES. CREACION DEL CONSEJO PROFESIONAL: CONSTITUCION, ATRIBUCIONES Y FUNCIONAMIENTO; ORGANOS. CREACION DEL REGISTRO DE PROFESIONALES. REGIMEN DISCIPLINARIO; TRIBUNAL DE DISCIPLINA. RECURSOS DEL CONSEJO PROFESIONAL, ETCETERA.</FD:TITULO>"
SENADO;;0059-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>INDUSTRIAS QUE VIERTEN RESIDUOS EN RIOS. OBLIGATORIEDAD DE UN TRATAMIENTO PREVIO QUE LOS INACTIVE (REPRODUCCION DEL EXPEDIENTE 0240-S-86 QUE REPRODUJO AL EXPEDIENTE 0942-S-84).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>PLAZO MAXIMO 36 MESES.</FD:TITULO>
SENADO;;0034-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>SUBSIDIO: AUSTRALES 20000 AL CLUB ATLETICO ARGENTINOS DEL NORTE, DE SAN MIGUEL DE TUCUMAN (REPRODUCCION DEL EXPEDIENTE 0100-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: AMPLIACION DEL CAMPO DE DEPORTES.</FD:TITULO>
SENADO;;0268-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>INSTITUTO DE SERVICIOS SOCIALES PARA EL PERSONAL DE LA INDUSTRIA DE LA CARNE Y AFINES (LEY 18257). DEROGACION.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>INCORPORACION DE SU PERSONAL AL SISTEMA DE OBRAS SOCIALES.</FD:TITULO>
SENADO;;0406-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CREACION DE RADIO CONGRESO NACIONAL FRECUENCIA MODULADA. (REPRODUCCION DEL EXPEDIENTE 0112-S-87).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DIFUSION DIARIA DE LAS ACTIVIDADES LEGISLATIVAS Y DE MUSICA NACIONAL. HORARIOS. AREA PRIMARIA DE SERVICIO. FINANCIACION. LICITACION PUBLICA COMISION ADMINISTRADORA BICAMERAL. ANEXO EQUIPAMIENTO TECNICO.</FD:TITULO>
SENADO;;0051-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>DEMOCRATIZACION DE LAS ACADEMIAS NACIONALES. (REPRODUCCION DEL EXPEDIENTE 0461-S-86).</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>FUNCIONES. DENOMINACION. CONSEJO ACADEMICO NACIONAL AUTORIDADES Y MIEMBROS; BIENES; REGLAMENTO INTERNO DE LAS ACADEMIAS.</FD:TITULO>"
SENADO;0075-S-88;0548-S-88;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>IMPOSIBILIDAD DE EXPEDIRSE ANTES DEL 15/09/88 RESPECTO A LA CUENTA GENERAL DEL EJERCICIO 1987.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>NOTA DE LA COMISION PARLAMENTARIA MIXTA REVISORA DE CUENTAS DE LA ADMINISTRACION INFORMANDO A AMBAS CAMARAS, POR NO HABERSELE REMITIDO AUN LA DOCUMENTACION POR PARTE DE LA SECRETARIA DE HACIENDA.
SENADO;;0001-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>ESTABILIDAD DE LOS DOCENTES PRIVADOS (REPRODUCCION DEL EXPEDIENTE 0242-S-85).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DEROGACION DE LA LEY 21380 Y RESTABLECIMIENTO DE LA LEY 20614.</FD:TITULO>
SENADO;;0143-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REGIMEN DE PROMOCION DE CARRERAS, CREDITOS Y RADICACION PARA PROFESIONALES UNIVERSITARIOS RECIEN EGRESADOS (REPRODUCCION DEL EXPEDIENTE 0844-S-86).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>COMISION INTERMINISTERIAL QUE DETERMINARA: PRIORIDAD DE CARRERAS Y ESPECIALIZACIONES, ZONAS DE PROMOCION, CALIFICACION DE LOS EGRESADOS, ETCETERA.</FD:TITULO>
SENADO;;0068-S-88;106;ORDINARIAS;PROYECTO DE DECLARACION;<CS:Titulo>Título:  </CS><FD:TITULO>LEY DE CONTRATO DE TRABAJO. DEROGACION DEL ARTICULO 31 (AGENCIAS DE COLOCACIONES).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>VERIA CON AGRADO QUE LA HONORABLE CAMARA DE DIPUTADOS DISPONGA EL PRONTO TRATAMIENTO DEL PROYECTO DE LEY APROBADO POR EL SENADO (EXPEDIENTE 0180-S-86).</FD:TITULO>
SENADO;;0018-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>HABILITACION Y PUESTA EN FUNCIONAMIENTO DEL PASO A NIVEL, SOBRE VIAS DEL FERROCARRIL GENERAL BELGRANO, EN AVENIDA LA BANDERA Y AVENIDA EXODO, DE LA CIUDAD DE SAN SALVADOR DE JUJUY, PROVINCIA DE JUJUY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0135-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PROVISION DE UN MONTACARGA AL AEROPUERTO INTERNACIONAL EL CADILLAL, DE LA PROVINCIA DE JUJUY.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;0098-S-88;0277-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>ERECCION DE UN BUSTO A LA MEMORIA DEL DR RAMON CARRILLO, EN LA PLAZA BERNARDO HOUSSAY DE LA CIUDAD DE BUENOS AIRES.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>LLEVARA UNA PLACA EN LA QUE CONSTE QUE FUE EL PRIMER MINISTRO DE SALUD PUBLICA DE LA NACION; REALIZACION POR ESCULTORES ARGENTINOS. LLAMADO A CONCURSO, SELECCION DE PROYECTO, EJECUCION DE LA OBRA E INSTALACION POR LA MUNICIPALIDAD DE LA CIUDAD DE BUENOS AIRES. INAUGURACION AL CUMPLIRSE EL 40 ANIVERSARIO DEL JURAMENTO COMO MINISTRO.</FD:TITULO>"
SENADO;;0110-S-88;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>DESCUENTO DEL 25 % EN LAS TARIFAS DE GAS PARA LAS PROVINCIAS DE SANTIAGO DEL ESTERO, CATAMARCA, LA RIOJA, SAN LUIS Y TUCUMAN, EN LUGAR DEL 15 % ACTUAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL EN RAZON DE QUE SIGNIFICARIA UN IMPORTANTE ESTIMULO PARA LA RADICACION DE INDUSTRIAS.</FD:TITULO>
SENADO;;0035-S-88;106;ORDINARIAS;PROYECTO DE RESOLUCION;<CS:Titulo>Título:  </CS><FD:TITULO>VALUACION DE LAS EMPRESAS AEROLINEAS ARGENTINAS Y EMPRESA NACIONAL DE TELECOMUNICACIONES (ENTEL).</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL A TRAVES DEL TRIBUNAL DE TASACIONES DE LA NACION, COMO CIRCUNSTANCIA CONDICIONANTE DE LA FIRMA DE LOS CONVENIOS DEFINITIVOS CON INVERSORES EXTERNOS.</FD:TITULO>
SENADO;;0127-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>REDUCCION DE LA EDAD MINIMA PARA LA OBTENCION DE LA LICENCIA PARA CONDUCIR AUTOMOTORES, A 16 AÑOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SUSTITUCION DEL INCISO B) DEL ARTICULO 36, TITULO IV, DEL DECRETO LEY 12689/45. RATIFICADO POR LA LEY 13893 Y MODIFICADO POR LEY 14224.</FD:TITULO>
SENADO;;0269-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;"<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL DE LA IV RONDA DE NEGOCIOS ARABE IBEROAMERICANA; I CONGRESO DE PROFESIONALES ARABES, ESPAÑOLES, ARGENTINOS Y I ENCUENTRO DE TURISMO Y CULTURA ARABE IBEROAMERICANA, PROGRAMADOS POR LA CONFEDERACION ARGENTINA DE INTERCAMBIO MUNDIAL, A REALIZARSE DEL 6 AL 12/10/88 EN SALTA.</FD:TITULO>";<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0102-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>DECLARACION DE INTERES NACIONAL DEL ENCUENTRO SOBRE EL COMERCIO EXTERIOR COMO FACTOR DE DESARROLLO, A REALIZARSE EN BUENOS AIRES EN EL MES DE ABRIL DE 1989.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>PROGRAMADO POR LA ASOCIACION DE ECONOMISTAS DE AMERICA LATINA Y EL CARIBE (AEALC).</FD:TITULO>
SENADO;0023-S-88;0047-S-88;106;ORDINARIAS;PROYECTO DE LEY;<CS:Titulo>Título:  </CS><FD:TITULO>CONGELAMIENTO DE LOS IMPORTES DE LOCACIONES DE INMUEBLES DESTINADOS EXCLUSIVAMENTE A VIVIENDA.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>EN LOS VALORES VIGENTES AL 31/03/88, DURANTE TRES MESES.</FD:TITULO>
SENADO;;0024-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: EMISORAS RADIALES Y DE TELEVISION DE CARACTER COMERCIAL QUE SE HALLAN EN FUNCIONAMIENTO Y CUYO PATRIMONIO PERTENEZCA TOTAL O PARCIALMENTE AL ESTADO NACIONAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>CANTIDAD, ESTRUCTURA PRESUPUESTARIA Y GESTION FINANCIERA DEL ULTIMO EJERCICIO, APORTES DEL TESORO, MONTO GASTADO EN CONCEPTO DE PUBLICIDAD POR ORGANISMOS OFICIALES.</FD:TITULO>
SENADO;;0408-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: AUMENTO DEL 30 % DE LAS TARIFAS DE LOS SERVICIOS PUBLICOS.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SI IMPLICA UN SACRIFICIO INTOLERABLE PARA LAS ECONOMIAS FAMILIARES.</FD:TITULO>
SENADO;;0053-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>SUBSIDIO AL INSTITUTO DE PERIODISTAS MANUEL BELGRANO DE LA CIUDAD DE POSADAS, PROVINCIA DE MISIONES.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>DESTINO: ADQUISICION DE LIBROS Y MATERIALES DE ESTUDIO.</FD:TITULO>
SENADO;;0195-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: RECORTE DEL PRESUPUESTO DE 1988 DE LA COMISION NACIONAL DE ENERGIA ATOMICA EN AUSTRALES 70000000.</FD:TITULO>;"<CS:Titulo>Sumario: </CS><FD:TITULO>INFLUENCIA EN EL DESARROLLO DE LAS OBRAS ESTRATEGICAS DEL PROGRAMA NUCLEAR, ATUCHA II, PLANTA DE AGUA PESADA Y MANTENIMIENTO DE LAS OBRAS EXISTENTES; IMPACTO SOBRE LAS RETRIBUCIONES DEL PERSONAL; CONSECUENCIAS EN LA OFERTA DE ENERGIA ELECTRICA.</FD:TITULO>"
SENADO;;0170-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>TRANSFORMACION DE LAS PRESTACIONES DE LA EMPRESA NACIONAL DE TELECOMUNICACIONES A LA LOCALIDAD DE VERTIZ, PROVINCIA DE LA PAMPA, EN AUTOMATICAS CON CONEXION AL TELEDISCADO NACIONAL.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL.</FD:TITULO>
SENADO;;0287-S-88;106;ORDINARIAS;PROYECTO DE COMUNICACION;<CS:Titulo>Título:  </CS><FD:TITULO>PEDIDO DE INFORMES: PAUTAS PARA LOS CONCURSOS INTERNOS PARA TITULARIZACION DE CARGOS DOCENTES, EXPRESADA EN LA RESOLUCION 65/88 DE LA SUBSECRETARIA DE RELACIONES EDUCATIVAS, CONFORME A LA LEY 23416, ARTICULO 4.</FD:TITULO>;<CS:Titulo>Sumario: </CS><FD:TITULO>SOLICITUD AL PODER EJECUTIVO NACIONAL SOBRE EL CARACTER DE DICHO CONCURSO, DE ACUERDO CON LO EXPLICADO EN LOS ITEMS TITULADOS ORDEN DE MERITO Y ELECCION DE CARGOS DE LA CITADA RESOLUCION.</FD:TITULO>
